origin,destination,trip_count,shortest_path,origin_osm_node
7207.08,7014.12,6.0,"[42442422, 42428610, 42428604, 42428601, 42428598, 42428595, 42428590, 42428588, 42428579, 42428575, 42421972]",42442422
6526.01,6535.04,6.0,"[42435645, 42444960, 4207913307, 42437663, 10089242337, 42437670, 3270031002]",42435645
6578.01,6611.07,6.0,"[42430633, 42430639, 42430643, 3270031031]",42430633
4645.09,4829.01,6.0,"[42483473, 42476036, 42476712, 42517594, 42528611, 42517908, 42535270]",42483473
6765.01,5114.08,6.0,"[247084443, 247086019, 247072104, 373936427, 247119974, 5458524659, 5458524666, 42430688, 5481842905, 42455761, 42445018, 5481886057, 42435675, 8250892565, 5481885793, 5522182776, 42439990, 8250908767, 8318633104, 42430347, 42430350, 42430352, 42430356, 42430358, 42430361, 42430363, 42430367, 42430371, 42430375, 42430378, 42430384, 42432818, 42432825, 596775935, 42432834, 8950382042, 42432847, 42432856, 6680686985, 42432861, 10836437297, 2711029280, 42456041, 42448326, 6177439749, 593215662, 11868048949, 592643522, 2355624814, 6785727235, 7209576400, 6785727236, 42833363, 592643532, 42833357, 42833349, 10047899229, 8230397445, 42833344, 42833340, 5487951317, 5487951319, 42815807, 42833332, 42833328, 42824112, 42817402, 42818542]",247084443
5826.02,5676.04,6.0,"[42506522, 42501788, 42501785, 42493352, 42514451, 42520808, 42498317, 42484587, 2276312211, 42496839, 42496837]",42506522
7541.01,7360.1,6.0,"[1061531593, 1061531807, 42428714, 42428711, 42428709, 42428705, 42428701, 42428695, 42428689, 42422006, 42428682, 42428678, 42428674, 42428670, 42421809, 42428663, 42428661, 11655721350, 42433567]",1061531593
7014.12,6847.02,6.0,"[42421972, 42428570, 1825841655, 1825841704, 1825841743, 1701856476, 42428332, 42428329, 42428328, 42431549, 42440020, 8993169377, 8993169376]",42421972
6779.04,6890.06,6.0,"[42428310, 42428308, 42428307, 1758380528, 8704367786, 42432589, 42432594, 42432598, 42440170]",42428310
7014.12,7175.05,6.0,"[42421972, 1061531777, 1061531509, 1061531447, 1061531685, 9170816531, 6173564360, 1061531707, 1061531527, 1061531787, 1061531608, 1061531597, 1996323622, 1061531491, 6207264908, 42443336]",42421972
5442.05,5340.01,6.0,"[42491220, 42512058, 42512055, 42526495, 42482473, 42482469, 42492546, 42509239, 42480069]",42491220
6890.06,6483.06,6.0,"[42440170, 42440163, 42432594, 42443532, 42445020, 42445018, 42432703, 42443561, 42445011, 42437368, 42445001, 42444991, 42444985, 42433625, 4491359481, 42444964, 42435646, 42439955]",42440170
6779.05,7253.04,6.0,"[42428313, 10142214276, 42435705, 42435707, 42435710, 42431556, 42435714, 42435716, 1825841704, 1825841743, 1825841693, 1825841688, 4347550071, 4347550065, 9446375824, 42421969, 5706568625, 42435253, 42435257, 7802856365, 7802856352, 7802856370, 7802856341, 7802856349, 7802856372, 7802856356, 42435272, 42435275, 42432556, 42435283, 42435295, 42435301]",42428313
7014.12,7123.04,6.0,"[42421972, 1061531777, 1061531509, 1061531447, 1061531685, 9170816531, 6173564360, 1061531707, 42428595, 6322584579, 42439464, 6880596135, 1722116497, 3377383092, 3377387900, 3371304325, 42430989, 42430985, 42430984, 595245918]",42421972
6190.03,5184.08,6.0,"[42429663, 42439280, 42444909, 4557517552, 387180916, 42436439, 42429394, 42436431, 42431503, 42436427, 42436423, 42436414, 42436149, 42459436, 42440943, 42449089, 42457426, 42442078, 42452610, 42457735, 42436894, 42452006, 42454642, 42456986, 42440527, 42448568, 42448570, 246879394, 607906596, 246866828, 246866830, 246866810, 246866806, 7334235841, 11374486384]",42429663
7052.01,7293.1,6.0,"[42443313, 1241742563, 42421974, 7551756705, 7551756698, 7551756702, 42421972, 1061531777, 10187602683, 42421969, 5706568625, 42435253, 42435257, 7802856365, 247223720, 42457788, 42455662, 42445972, 42445976, 42437425, 42431674, 42445994, 42429682, 42445227, 42436477, 596776057, 42436481, 42438795, 42439557, 42430056, 42454691, 42446461, 42436914, 42459137, 42438490, 42452954, 42439395, 42448216, 42435504, 42458766, 42429330, 42454192, 42445736]",42443313
6233.04,5001.08,6.0,,42427393
6904.06,7100.07,6.0,"[42429970, 42456683, 42445961, 42429971, 42431650, 42445972, 42445976, 42437425, 42431674, 42445994, 42429682, 42445227, 42436477, 42438791, 42438788]",42429970
4374.01,4374.01,6.0,[42518716],42518716
7738.04,7855.03,6.0,"[2141026501, 2141026493, 2141026524, 2141026508, 2141026513, 2141026551, 2141026534, 2141026515, 2141026494, 2141026532, 2141026507, 2141026540, 2141026542]",2141026501
7014.12,7382.04,6.0,"[42421972, 1061531777, 1061531509, 1061531447, 1061531685, 9170816531, 6173564360, 1061531707, 1061531527, 1061531787, 1061531608, 1061531597, 1996323622, 1061531491, 6207264908, 42432564, 42442445, 42442451, 42442459, 42438862, 42428063, 42442463, 42421772, 42442469, 42433567, 42437305, 42421806, 42421803]",42421972
5593.01,5746.14,6.0,"[42443513, 42453601, 42437339, 42455867, 42453166, 42444827, 42434205, 4012724171, 42449021, 42430903, 42454994]",42443513
3771.06,3651.04,6.0,"[42465312, 42477305, 42484069, 42484070, 42476136, 4482113709, 207694746, 2357316901]",42465312
6022.04,6030.06,6.0,"[42449333, 42431490, 4500012798, 5416905054, 42430255, 42439826]",42449333
7393.09,7393.09,6.0,[42446093],42446093
6740.01,6740.01,6.0,[42430363],42430363
5184.08,5297.02,6.0,"[11374486384, 7334235841, 246866806, 246866810, 3588508439, 42429630, 11432613321, 11449987536, 11449987541, 42429633, 42445286, 1702442163]",11374486384
7738.04,7631.23,6.0,"[2141026501, 42439864, 42439861, 42435805, 42435803, 42435802, 5481863725, 42435794, 6431058183, 42435785, 42429741, 42435775, 4708064890, 5481863728, 42435766, 42435763, 42435761, 42435755, 42431207, 42435746]",2141026501
6398.06,6398.06,6.0,[42433604],42433604
7212.05,6991.12,6.0,"[42450028, 42429338, 42429340, 42443037, 42435516, 42443032, 42439406, 42443029, 42438506, 42443027, 42436921, 42443024, 42443020, 42430068]",42450028
8123.06,8089.05,6.0,"[42428961, 595352904, 42428958, 42428956, 42428953, 42428951, 561035368, 561035369]",42428961
7538.18,6912.01,6.0,"[7779666008, 42425232, 42424439, 42435328, 42435323, 42435319, 42435317, 42435316, 42431447, 42421993, 7106818627, 7106818623, 7106818626, 42424851, 42421800, 42435308, 42433564, 42427915, 42424225, 42435301, 42435295, 42435283, 42432556, 42435275, 248709587, 2059303916, 595703341, 3377460331, 4332563033, 42423677, 42423674]",7779666008
6929.01,6789.20,6.0,"[42856513, 42818515, 5780075955, 42833316, 42856521, 42849727, 6744698186, 10292696614, 42849730]",42856513
5545.04,5553.03,6.0,"[42453158, 42455175, 42437349, 42437346, 42437343, 42437339]",42453158
5335.03,5335.07,6.0,"[42435538, 11038072433, 42452107]",42435538
5676.04,5676.04,6.0,[42496837],42496837
6740.01,6847.02,6.0,"[42430363, 42430367, 42430371, 42430375, 10003982619, 42440020, 8993169377, 8993169376]",42430363
8123.06,8018.09,6.0,"[42428961, 595352904, 42428958, 42428956, 42428953, 42428951, 42428947, 42428944, 42428941, 42428939, 42428936, 42428934, 561035362]",42428961
7014.12,7432.04,6.0,"[42421972, 1061531777, 1061531509, 1061531447, 1061531685, 9170816531, 6173564360, 1061531707, 1061531527, 1061531787, 1061531608, 1061531597, 1996323622, 1061531491, 6207264908, 42432564, 42442445, 42442451, 42442459, 42438862, 42428063, 42442463, 42421772, 42442469, 42433567, 42437305, 42421806, 42442475, 42442480, 42434160, 42438045, 42422000, 42437052]",42421972
7141.07,7079.06,6.0,"[42435272, 7802856356, 7802856372, 7802856349]",42435272
4546.06,4513.06,6.0,"[42521410, 42521405, 42490932, 1258945544, 42471615, 11165587327, 42470439, 42469245, 42510188, 1258875489]",42521410
4513.06,4422.04,6.0,"[1258875489, 42491585, 42466438, 42502404, 42523684, 42523094, 42517472, 42497784, 42492219, 2342949808, 42497780, 42497598, 42497777, 42497773, 42483504, 3853864315, 588036476, 42481993, 42484045, 5487762770, 5487762779, 42537098, 42514162, 4205243165, 42528857]",1258875489
7323.09,7175.05,6.0,"[42454189, 42429314, 42449187, 42433927, 1382339080, 7106818626, 42443353, 42443349, 42421803, 42437300, 42433565, 42443280, 42421769, 42443347, 42428061, 42438859, 42443346, 42443344, 42443341, 42432558, 42443336]",42454189
4801.04,4707.03,6.0,"[42505479, 42505482, 42466929, 6775334390, 42516233, 5487729900, 42499160, 7208921442, 6775367985, 7071353416, 6775362569, 7071353402, 6775362570, 42514351, 42482227]",42505479
7354.01,7100.07,6.0,"[42424851, 42421800, 42435308, 42433564, 42427915, 3602649920, 42440397, 42436911, 42446455, 42454679, 42430050, 42439553, 42438788]",42424851
5476.03,5561.04,6.0,"[42453610, 1919595922, 3783071112, 3783071109, 42440401, 42447435, 42451604, 9166033062, 4478001045, 4332491210, 5798966629, 7480301865, 42451665, 42443127, 42442836, 1773082410, 42437612, 42457325, 42432308, 1918039901, 42432305]",42453610
4281.08,4281.08,6.0,[42491627],42491627
6072.11,6257.03,6.0,"[42435599, 42435603, 42429662, 42435610, 42427381, 5849918502, 42434271, 42435624, 42427427, 42427426]",42435599
4565.07,4565.07,6.0,[42497593],42497593
7311.07,7183.03,6.0,"[42428065, 42428648, 42431015, 42431009, 42431008, 42431007, 42431005, 42431004, 42424032, 61272284, 42438306, 595245836, 42437845, 42438301]",42428065
5636.11,6030.04,6.0,"[5243701135, 42429676, 42428458, 42440545, 42440548, 1692433936, 42440553, 42436793, 42439537, 1692433940, 42430217, 42430231, 42430233, 42430235, 42430237, 42421889, 42430241, 42430247, 42430249, 42429374, 42429375]",5243701135
5374.01,5270.09,6.0,"[42432097, 486867534, 42429782, 42429773, 486867513, 42432099, 42452084, 42445617, 42440785, 7480301986, 42433545, 42457821, 5706568658, 42435920, 496707000, 42435916]",42432097
5636.11,6072.06,6.0,"[5243701135, 42429676, 42428458, 42440545, 42440548, 1692433936, 42440553, 42436793, 42439537, 1692433940, 42430217, 42430231, 42430233, 42430235, 42430237, 42432191, 42432194, 42432199, 42432201, 42430828, 42432205, 42432208, 42432211, 42429378]",5243701135
6889.12,6991.12,6.0,"[42428007, 7740583793, 42436492, 10991141055, 42438805, 42439567, 42430075, 42430068]",42428007
5880.02,5492.05,6.0,"[42457728, 42430811, 4320028826, 42430805, 42430803, 5837088104, 5837088105, 42431789, 42431785, 42429701, 42431777, 42431773, 42430187, 2477560563, 1692433938, 1692433935, 1692433932, 1692433928, 1692433924, 5481866323, 5481866326, 42433581, 1919595926, 1919595917, 1919595925, 42449576, 42442269, 42428441, 42442255, 42442247]",42457728
6233.04,6224.05,6.0,,42427393
6173.08,6459.04,6.0,"[42428212, 10169019489, 42430274, 42439840, 42435629, 6069996236, 42444928, 42453630, 42445310, 42434821, 42438674]",42428212
6157.04,5288.08,6.0,"[42454328, 42429431, 42431156, 10168276347, 42431154, 42455357, 42431508, 42454758, 42439096, 42459436, 42440943, 42449089, 42457426, 42442078, 42452610, 42457735, 42436894, 42452006, 42454642, 42456986, 42440527, 42448568, 42442291, 42436088, 42442288, 42440847, 42436083, 4142105812, 42436073, 42436017, 42436069, 42436064, 42436060, 42434871, 42436056, 11466637157, 42436055, 5812723035, 42436050, 11464657971, 42430519, 5812723036, 42431617, 5812723033, 42429565, 42430009, 42430007, 11515468903]",42454328
6889.12,7204.08,6.0,"[42428007, 6877054643, 6877054650, 42428010, 7136749260, 7136749255, 42428012, 42428013, 42428014, 42428015, 42428016, 7102342429, 42428020, 42428022, 42428024, 42428027, 42428029, 42428032, 42428034, 42428037, 42428039, 42428043, 7834030816, 7834025512, 42428045]",42428007
6617.09,6847.02,6.0,"[42446998, 42436705, 42436703, 596775900, 42436701, 42436700, 8941359204, 42430367, 42430371, 42430375, 10003982619, 42440020, 8993169377, 8993169376]",42446998
5303.08,5303.06,6.0,"[42440785, 42433549, 42433550, 42433551, 7595185930]",42440785
5696.03,6425.04,6.0,"[2562448026, 9609713330, 2562448041, 246879394, 11310311811, 7779310094, 246652738, 8288270017, 246580345, 2376384482, 2208862794, 247072735, 11929071155, 42430597]",2562448026
6569.08,6762.02,6.0,"[5481845978, 5837182316, 42452975, 9409760260, 9409760272, 5837182318, 42443975, 42433644, 42423885, 11149329007, 428219648, 42446504, 42455751, 42437371, 42454433, 42443563, 42432706, 42455761, 42445018, 5481886057, 42435675, 8250892565, 5481885793, 5522182776, 42439990, 8250908767, 8318633104, 42430347, 42430350, 42430352, 42430356, 42430358, 42430361, 42430363, 42430367, 42430371, 42430375, 42430378, 42430384, 42432818, 42432825, 596775935, 42432834, 8950382042, 42432847, 42432856, 8133385388, 42449971]",5481845978
6030.04,5805.07,6.0,"[42429375, 42439073, 42430828, 11062719791, 42430824, 42430818, 42430813, 42430811, 4320028826, 42430805, 42430803, 5837088104, 5837088105]",42429375
5230.02,5294.04,6.0,"[42435923, 42435925, 42435928, 588455700, 11038072242, 42435931, 11038072245, 42431999, 7499263656, 42427742]",42435923
7092.06,7092.06,6.0,[42446472],42446472
6459.07,6190.08,6.0,"[8585752285, 11327620169, 42437693, 42437688, 5545401594, 42438672, 42444933, 42444928, 42427477, 42437909, 42434279, 42443674, 42427386, 42444916, 42429663]",8585752285
5712.03,5584.04,6.0,"[2687331105, 42472714, 42469336, 42500003, 248607283, 42519812, 42492409, 42469212, 42471291, 4555926569, 42497724, 494509169, 3413665526, 1371803831, 7480410407, 42440798, 7480410410, 9010154521, 42437990, 42437967, 42440792, 42440679, 6129309605, 42440785, 42433549, 42433550, 42433551, 7595185930, 11038072541, 42440408, 42432094, 7476387556, 3630249566, 486876882, 486869939, 3630219668, 42437074, 42432075, 1919595921, 42440401, 42453607, 42437346, 42455083, 42453177, 42444832]",2687331105
6306.01,6459.07,6.0,"[42427390, 42443676, 42434285, 42437914, 42427483, 42453630, 42445310, 42434821, 42438674, 42427821, 42437693, 42451695, 42446668, 6636032331, 6656258478, 42430629, 6656315591, 6339939226, 42430607, 9423683689, 8585752285]",42427390
6459.04,6182.02,6.0,"[42438674, 42438672, 42444933, 5481863558, 6069788567, 8620532517, 42435632, 42439842, 42439840, 42427426, 42437890, 42434270, 42439836, 42427374]",42438674
6382.05,6098.10,6.0,"[42445310, 358447541, 42444933, 5481863558, 6069788567, 8620532517, 42435632, 42439842, 8397237737, 42430277, 42428216, 42429874, 7372860100, 7372860102, 449581964, 42428201, 42428198, 42428192]",42445310
6206.08,6122.09,6.0,"[4597668033, 42445409, 8482948064, 42445413, 42442902, 42436754]",4597668033
5788.16,5788.16,6.0,[42449886],42449886
6257.03,6072.11,6.0,"[42427426, 42437890, 42434270, 42439836, 42427374, 42439834, 42429661, 42439275, 42439830, 42439826, 42435598, 42435599]",42427426
7128.08,7128.08,6.0,[596776041],596776041
6398.06,6809.07,6.0,"[42433604, 42443950, 42430314, 42430317, 42430320, 42430324, 42430329, 42430333, 42430338, 42430342, 42430344, 42430347, 42430350, 42430352, 42430356, 42430358, 42430361, 42430363, 42430367, 42430371, 42430375, 42430378]",42433604
5696.03,6765.01,6.0,"[2562448026, 9609713330, 2562448041, 246879394, 11310311811, 7779310094, 246652738, 8288270017, 246580345, 2376384482, 2208862794, 247072735, 2348991695, 246650546, 247081711, 247081706, 1760566988, 247085080, 247084443]",2562448026
6382.05,6247.06,6.0,"[42445310, 358447541, 42444933, 5481863558, 6069788567, 8620532517, 42435632, 42434810, 42435633, 42438547, 42434807]",42445310
5944.01,5379.09,6.0,"[42520827, 2629142962, 42520825, 42486597, 42516047, 42500685, 5481915321, 42506516, 42501785, 42493352, 42514451, 42520808, 42498317, 42484587, 2276312211, 42496839, 42503841, 10962940424, 42516599, 42500969, 42469534, 42506291, 42488163, 42506300, 42506305, 42482458, 42492539, 42506310, 42480055, 42480062, 42518972]",42520827
6364.07,6593.15,6.0,"[42430295, 42430298, 4886228960, 42430304, 42430308, 42430311, 42430314, 42430317, 42430320, 42430324, 42430329, 42430333, 42430338, 42430342, 42430344, 42430347]",42430295
5826.02,5458.02,6.0,"[42506522, 42501788, 42493355, 42514448, 42535489, 42498324, 7725544399, 42516607, 42516604, 42527678, 42494578, 42499046, 42488122, 42500979, 42506291, 42488163, 42506300, 42506305, 42482458, 42492539, 42506310, 42480055, 42506170, 42506318, 42473950, 42469494, 42469496, 1424163333, 42528566]",42506522
5712.03,5626.15,6.0,"[2687331105, 42472714, 42469336, 42500003, 248607283, 42519812, 42492409, 42469212, 42471291, 4555926569, 42497724, 494509169, 3413665526, 1371803831, 7480410407, 42440798, 7480410410, 42429641, 42429643, 42429644, 486867405, 42429645, 42429646, 42429647, 1918039876, 7480301864, 7480301866, 5798966629, 42443513, 42453601, 42437339, 42455867, 42453166, 42444827]",2687331105
5763.03,5763.03,6.0,[42431773],42431773
6948.1,7161.08,6.0,"[42428332, 42440025, 42430390, 42427764, 42427762, 42445947, 42445950, 42445953, 42436511, 42445961, 42429971, 42431650, 42445972, 42445976, 42437425, 42431674, 42445994, 42429682, 42445227, 42436477, 42438791, 42439556, 42430052, 42446013, 42446016, 42436913, 42446021, 42440397, 42436911]",42428332
6551.11,6492.08,6.0,"[42445917, 42454428, 42437358, 42430333, 42428287, 42437363, 42435663, 7095733937, 6353650679, 42437368, 42445001, 42444991, 42444985, 42433625, 4491359481, 42444964, 5481856939, 5481856935, 42444960, 4207913307, 42437663, 42444954]",42445917
5195.06,5125.03,6.0,"[42526525, 4726244589, 4726242987, 8842464593]",42526525
5679.08,5679.08,6.0,[1692433918],1692433918
7212.05,7204.08,6.0,"[42450028, 42429338, 42429340, 3119952619, 3119952610, 42429342, 42428037, 42428039, 42428043, 7834030816, 7834025512, 42428045]",42450028
6280.12,6535.04,6.0,"[42449308, 3786901738, 3786901743, 561042190, 42445365, 42437644, 42430304, 4886228959, 42437654, 3799564975, 42435644, 5481859182, 42437663, 10089242337, 42437670, 3270031002]",42449308
5676.04,5826.02,6.0,"[42496837, 11249691302, 42484582, 42484587, 42498317, 42520808, 42514451, 42493352, 42501785, 42506516, 42506522]",42496837
7886.02,6765.01,6.0,"[7616666770, 7616666768, 42438228, 7732571917, 6867580414, 7732571915, 42438066, 42428863, 42428858, 42421857, 1506591534, 42428844, 1506591536, 6223571521, 6223571523, 470209120, 42428833, 42428814, 42428807, 42428799, 42428790, 42428782, 42428770, 595314103, 7004393049, 42431121, 42421749, 42431118, 42431116, 42431113, 42431111, 42431108, 42431107, 42431106, 42431104, 42431102, 42431099, 42431096, 42431094, 42431089, 42431078, 42431067, 42431057, 42422016, 42431044, 42431039, 42431037, 42431034, 42421810, 42431030, 42431027, 42431024, 42421776, 42431019, 42428068, 42431015, 42431009, 42431008, 42431007, 42431005, 42431004, 42431002, 42431000, 6856776749, 1722116498, 3377387929, 6841543645, 3371304342, 3371304332, 3377387920, 3377387917, 6828500177, 3371304327, 42430989, 42430985, 42430984, 42430983, 42430981, 42421985, 2061592973, 42430749, 42430747, 42430745, 42430742, 9901113505, 42430739, 42430736, 42430722, 42430713, 42430707, 10111318239, 42430704, 42430698, 10698841369, 42430694, 42430691, 42430688, 42430685, 42430680, 42430677, 373936427, 247072104, 247086019, 247084443]",7616666770
6948.1,6676.02,6.0,"[42428332, 42428329, 42428328, 42428321, 42428315, 42428313, 42428312, 42428310, 42428308, 42428307, 42428305, 42439996, 42439994, 42439990, 42428297, 5522182777, 42432697, 42432700]",42428332
6659.09,6847.02,6.0,"[42440453, 42445930, 42436701, 42436700, 8941359204, 42430367, 42430371, 42430375, 10003982619, 42440020, 8993169377, 8993169376]",42440453
5379.09,5944.01,6.0,"[42518972, 42492540, 42482461, 42534485, 42514549, 42506300, 42469528, 42469531, 42469534, 42500969, 42516599, 10962940424, 42503841, 42496839, 2276312211, 42484587, 42498317, 42520808, 42514451, 42493352, 42501785, 42506516, 5481915321, 42500685, 42516047, 42486597, 42520825, 2629142962, 42520827]",42518972
6948.10,6912.01,6.0,"[42428332, 42428329, 42435714, 42435716, 1825841704, 1825841743, 1825841693, 11225191369, 11225191368, 4347550074, 42423674]",42428332
5752.07,5379.10,6.0,"[42520808, 42498317, 42484587, 2276312211, 42496839, 42503841, 10962940424, 42516599, 42500969, 42469534, 42506291, 42488163, 42506300, 42506305, 42482458, 42492539, 42506310, 42480055, 42480062, 42506174, 42528570, 42520393, 42506177]",42520808
3834.10,3905.15,6.0,"[42469903, 42487576, 42487575, 42475980]",42469903
5411.08,5826.02,6.0,"[42492546, 42509239, 42518976, 42492544, 42482465, 42520383, 42514554, 42479277, 6980674614, 42520377, 42527806, 42516607, 7725544399, 42498324, 42535489, 42514448, 42493355, 42501788, 42506522]",42492546
6303.01,6122.09,6.0,"[42445667, 5481907299, 42445666, 42442933, 42442931, 42442918, 9987259798, 42423020, 42434965, 5131026388, 42442913, 5696984871, 42442910, 42442906, 42442902, 42436754]",42445667
6676.02,6517.08,6.0,"[42432700, 42435675, 8250892565, 5481885793, 5522182776, 42439990, 42428297, 42439984, 42439981, 42437363, 42428287, 42430333]",42432700
4225.14,4051.01,6.0,"[42471058, 42492259, 42492257, 42486341, 42486345, 5996258523, 42486353, 42466214, 5322535406, 5322535411, 9536048198, 1372888770, 42486357, 4708375542, 42477251, 42486362, 42474733]",42471058
7059.08,7014.12,6.0,"[2061592973, 42421985, 3371304373, 11441798961, 3371304370, 42421982, 7050687060, 1241760168, 1241760156, 1241742563, 42421974, 7551756705, 7551756698, 7551756702, 42421972]",2061592973
6157.04,6626.11,6.0,"[42454328, 246648219, 42445766, 42449341, 42439286, 42429664, 42454381, 6401966213, 42427390, 42443676, 42434285, 42437914, 42427483, 42453630, 42445310, 42434821, 42438674, 42427821, 42437693, 42451695, 42446668, 42437670, 42455735, 5837182316, 42452975, 9409760260, 9409760272, 5837182318, 42443975, 42433644, 42423885, 11149329007, 428219648, 42446504, 42455751, 42437371, 42454433, 42443563, 42432706, 42455761, 42445018, 5481886057, 42435675, 8250892565, 5481885793, 5522182776, 42439990, 8250908767, 8318633104, 42430347, 42430350, 42430352, 4549080328]",42454328
7311.02,7175.05,6.0,"[42442463, 42443347, 42428061, 42438859, 42443346, 42443344, 42443341, 42432558, 42443336]",42442463
6948.10,6839.10,6.0,"[42428332, 42440025, 42430390, 42430394, 4347534767]",42428332
7260.09,7311.02,6.0,"[42442445, 42442451, 42442459, 42438862, 42428063, 42442463]",42442445
5971.09,5971.09,6.0,[42440330],42440330
5207.01,4821.06,6.0,"[8866504932, 4726782723, 598043782, 598043780, 598043773, 11707551823, 598043774, 42517603, 219780613, 10109834116, 42461394, 248606886, 598054704, 42519812, 9368823959]",8866504932
5068.02,5068.02,6.0,[42513657],42513657
6382.05,6173.08,6.0,"[42445310, 358447541, 42444933, 5481863558, 6069788567, 8620532517, 42435632, 42439842, 8397237737, 42430277, 42428216, 42428212]",42445310
7154.10,7212.05,6.0,"[42450025, 42439403, 42448238, 42435514, 42450028]",42450025
5616.01,5788.13,6.0,"[42449029, 42449027, 42430924, 42430914, 42449023, 42449021, 9770582311, 42442857, 11032214441, 4235734223, 42443298, 42449017, 42445558]",42449029
4710.06,4789.03,6.0,"[42481889, 42497737, 7909208014, 4205224097, 6852817851, 598043792, 598043793, 4619812743, 598043783, 5947317451, 598043772, 598043775, 598043774, 42517603, 3026465379, 42517600, 42517597]",42481889
4479.10,4614.04,6.0,"[6639135311, 42466440, 42466438, 42502404, 42523684, 42523094, 42517472, 42497784, 42492219, 2342949808, 42497780, 42497598, 42497777, 42497773, 42483504, 3853864315, 588036474]",6639135311
6170.02,6104.01,6.0,"[6795905097, 6593145588, 6795905103, 42826890, 42836084, 3567881530, 42836082, 42852816, 42786626, 6644311078, 11306575594, 42823482, 6633355338, 5749889413, 5749889415]",6795905097
6432.11,6289.06,6.0,"[8871600819, 8871600818, 42446949, 42445656, 42446945, 42446942, 42446941, 42434954, 42445374, 8996587919, 42446935, 42446934, 42446933, 42456568, 4597668044, 42445896, 42451674, 6321287405, 42428232, 42428227]",8871600819
5105.01,5065.12,6.0,"[42428371, 42428370, 42428368, 42428366, 10316225996, 42432683, 42442088, 42431871, 42431868, 7217916614, 42437536, 42432679, 42448578, 42429840, 42434420, 42422053]",42428371
5445.07,5626.07,6.0,"[42432071, 1919595924, 42451604, 9166033062, 42453604, 42437343, 42455051, 42453175, 3316524008, 42444829, 42434215]",42432071
6398.06,6098.10,6.0,"[42433604, 42443950, 42452973, 42434946, 42437644, 42446701, 42443680, 42451674, 42437686, 42427786, 42438544, 42434800, 42429874, 7372860100, 7372860102, 449581964, 42428201, 42428198, 42428192]",42433604
5581.01,5550.09,6.0,"[42472689, 42479372, 42479299, 42478904, 42479294, 5051959089, 2987758886, 42479286, 42479283]",42472689
7183.03,7288.04,6.0,"[42438301, 42437845, 595245836, 42438306, 61272284, 42424032]",42438301
5267.08,5379.09,6.0,"[42480109, 42480117, 5481854404, 42480120, 6530806540, 42473959, 42473953, 42473952, 42520393, 42506177, 42480066, 42518976, 42518972]",42480109
6072.11,6450.05,6.0,"[42435599, 42435603, 42429662, 42435610, 42427381, 5849918502, 42434271, 42435624, 42427427, 42435629, 42435632, 42434810, 42435633, 42427812, 4443775464, 4443775465]",42435599
5379.09,5794.05,6.0,"[42518972, 42492540, 42482461, 42534485, 42514549, 42506300, 42469528, 42469531, 42469534, 42500969, 42516599, 10962940424, 42503841, 42503839, 42496837, 11249691302, 42484582, 42498314, 42531627, 7725555869, 42493348, 42501782, 42506511, 10735878470]",42518972
5207.01,4637.06,6.0,"[8866504932, 4726782723, 4619812743, 598043783, 42492415, 42481888, 9664385497, 1258945659, 278634702, 42464823, 5799937234]",8866504932
6157.04,6765.01,6.0,"[42454328, 246648219, 42445766, 11027912161, 246652738, 8288270017, 246580345, 2376384482, 2208862794, 247072735, 2348991695, 246650546, 247081711, 247081706, 1760566988, 247085080, 247084443]",42454328
5065.12,5238.05,6.0,"[42429840, 42434420, 42422053, 9753289200, 6262915548, 42444424, 42454798, 42427251, 42440350, 42440270, 42444271, 5446626916, 42433229, 42422283, 3884569924, 3884569931, 42437749, 42439813, 7477081377, 4158807592]",42429840
5430.08,5470.02,6.0,"[42453038, 42448162, 42436333, 42436335, 42436336]",42453038
4374.01,4590.01,6.0,"[42518716, 3658729749, 3154320975, 3154320973, 42502881, 42502879, 42524119, 42469876, 42467396, 42516187, 42513012, 42526757, 42528031, 42529893, 42478335, 42488507, 42478211, 5006362400, 3853853838, 42515022, 42486313, 42478093, 42528857, 4205243165, 42514162, 42537098, 5487762779, 5487762770, 42484045, 42481993, 588036476, 3853864315, 42483504, 42497773, 42497777, 42502653, 42502651, 42502649, 42502648, 42502645, 42485643, 42476728, 598043779, 9907586242, 598043776, 9201526517, 42530376, 42492415, 4619812742, 4619812743, 4726782723, 2350521000, 588719108, 7477074115, 11394594200, 5119807674, 42448469, 9988073561, 42459820, 42427242, 5446617714, 11347850259, 42457311, 42430848, 42440280, 42456583, 42440345, 42429354, 11369961856, 6262915548, 42444424, 42434418, 42429842, 42444414, 42442107, 1251958257, 42427956, 5105702748, 8276468775, 42431889, 42431898, 42431902, 370880739, 370880748, 10107930168, 10107930167]",42518716
7453.01,7354.01,6.0,"[42435316, 42431447, 42421993, 7106818627, 7106818623, 7106818626, 42424851]",42435316
7188.13,7188.13,6.0,[42439392],42439392
6157.04,6459.07,6.0,"[42429431, 42431156, 10168276347, 42431154, 42429412, 42454325, 42454328, 246648219, 42445766, 11027912161, 246652738, 8288270017, 246580345, 2376384482, 2208862794, 247072735, 2348991695, 246650546, 246650510, 9423683546, 42430607, 9423683689, 8585752285]",42429431
7188.13,7188.10,6.0,"[42439392, 596776127, 596776095, 596776083, 42438490, 42452954]",42439392
